episode,step,return
1362,84,52.247028
1363,76,49.384752
1364,85,50.587435
1365,92,47.902856
1366,79,50.228811
1367,77,48.117467
1368,79,50.190284
1369,97,50.240787
1370,93,50.835037
1371,83,52.380222
1372,237,42.318653
1373,81,50.139179
1374,72,52.834084
1375,71,48.991539
1376,90,45.34187
1377,106,52.679307
1378,98,48.02423
1379,905,-1.004543
1380,95,49.010632
1381,176,48.261082
1382,97,47.94301
1383,76,52.245803
1384,96,48.646871
1385,78,48.940701
1386,92,49.716922
1387,81,50.056634
1388,84,48.977572
1389,95,51.009442
1390,84,48.962225
1391,81,50.053352
1392,86,48.947613
1393,90,48.496125
1394,77,51.945803
1395,67,49.802059
1396,73,51.894573
1397,97,50.253228
1398,80,51.056345
1399,91,51.69654
1400,81,52.503352
1401,109,48.137186
1402,145,50.507071
1403,82,53.008791
1404,75,51.255948
1405,87,52.029276
1406,79,52.691514
1407,72,48.734364
1408,83,51.926727
1409,202,43.594189
1410,82,48.200949
1411,86,50.737137
1412,85,50.641747
1413,999,-23.855419
1414,96,52.024988
1415,90,51.359942
1416,999,-25.446124
1417,92,51.137233
1418,96,51.012053
1419,73,51.229661
1420,73,49.300798
1421,74,49.596843
1422,79,49.48624
1423,76,51.472342
1424,80,48.500099
1425,76,51.234629
1426,81,50.884003
1427,85,48.149025
1428,76,51.734911
1429,148,47.962672
1430,135,48.050356
1431,74,49.374188
1432,81,45.539709
1433,83,48.149917
1434,74,49.108357
1435,81,50.038052
1436,838,3.476383
1437,79,51.589999
1438,75,48.738626
1439,84,45.441294
1440,76,49.997413
1441,311,36.124468
1442,85,50.291389
1443,81,52.036173
1444,103,46.632633
1445,74,50.403225
1446,73,51.740578
1447,92,49.948229
1448,119,46.306268
1449,92,50.673476
1450,83,49.786859
1451,68,51.03717
1452,85,51.072683
1453,81,48.720382
1454,80,50.890106
1455,710,15.216719
1456,86,50.460349
1457,75,49.201563
1458,999,-27.340654
1459,121,47.005688
1460,88,52.492692
1461,76,51.75636
1462,91,52.789624
1463,84,52.165598
