episode,step,return
1438,90,41.755603
1439,210,36.558643
1440,90,42.441377
1441,100,42.817039
1442,216,34.553423
1443,97,43.660079
1444,86,45.5161
1445,86,44.296986
1446,78,43.279839
1447,82,43.730974
1448,92,41.307688
1449,92,44.395127
1450,79,45.847176
1451,87,41.412198
1452,107,41.893889
1453,83,41.941126
1454,87,38.086124
1455,84,42.894056
1456,74,42.451459
1457,112,42.157366
1458,84,44.992644
1459,103,42.849494
1460,103,43.546151
1461,81,44.816443
1462,78,43.1934
1463,73,44.007366
1464,116,41.463567
1465,109,43.623592
1466,83,44.887364
1467,93,43.148435
1468,71,44.810924
1469,88,39.624394
1470,72,44.063545
1471,77,41.658274
1472,91,43.492646
1473,83,43.377097
1474,160,41.223539
1475,84,43.96969
1476,74,42.574149
1477,173,39.740714
1478,80,43.324926
1479,83,45.421329
