episode,step,return
1289,91,44.634436
1290,79,44.177024
1291,106,46.220183
1292,80,44.956363
1293,89,47.494796
1294,82,44.040137
1295,111,49.111527
1296,75,45.625307
1297,97,45.567562
1298,107,48.251004
1299,81,46.738473
1300,83,47.833294
1301,104,44.032946
1302,92,43.29939
1303,69,44.67139
1304,90,46.143487
1305,76,45.045139
1306,73,45.075568
1307,82,44.024503
1308,84,47.44902
1309,689,45.522479
1310,92,44.350871
1311,96,46.43648
1312,79,44.331216
1313,85,47.353316
1314,171,43.909881
1315,81,46.118725
1316,99,45.438587
1317,92,46.481667
1318,99,46.670324
1319,84,46.847799
1320,87,45.478898
1321,75,44.308362
1322,70,39.5604
1323,78,44.720959
1324,85,44.896308
1325,91,45.831263
1326,115,44.676524
1327,83,42.884687
1328,77,44.194875
1329,85,46.101864
1330,73,44.042685
1331,85,46.184747
1332,86,46.332972
1333,98,43.520349
1334,86,46.187311
1335,92,46.093577
1336,85,48.329187
1337,83,46.337839
1338,80,47.788668
1339,90,47.474177
1340,148,45.445335
1341,89,45.383274
1342,86,45.222213
1343,83,45.142407
1344,81,47.478597
1345,80,47.157207
1346,86,44.194054
1347,85,47.201215
1348,88,48.806071
1349,73,45.627898
1350,104,44.530703
1351,79,44.01047
1352,118,46.491575
1353,87,45.712526
1354,81,42.498075
1355,91,46.336533
1356,78,47.735639
1357,81,44.836826
1358,73,45.049421
1359,999,41.471575
1360,98,43.816748
1361,80,45.593758
1362,96,44.630499
1363,79,48.513419
1364,96,46.286001
1365,87,47.189416
1366,75,44.681231
1367,81,47.742282
1368,97,47.248383
1369,87,44.882972
1370,78,40.558844
1371,80,44.912639
1372,92,45.61854
1373,81,46.162141
1374,87,46.862557
1375,77,45.458023
1376,144,45.112774
1377,83,44.858637
1378,84,44.2731
1379,97,46.979674
1380,82,43.097653
1381,84,44.302941
1382,116,48.504333
1383,80,42.857679
1384,91,41.24703
1385,81,44.71397
1386,83,46.805341
1387,88,46.536819
1388,92,42.23183
1389,89,45.774248
1390,70,45.64928
1391,82,43.080208
1392,78,44.745579
1393,82,44.179519
1394,67,37.67851
1395,103,48.429236
1396,100,48.202541
1397,76,44.473039
1398,69,44.358651
1399,78,44.624523
1400,77,45.756991
1401,98,46.055688
1402,75,44.338762
1403,74,45.386186
1404,74,45.396314
1405,82,42.917638
1406,99,43.997343
1407,78,43.81042
1408,85,45.24396
1409,79,42.675564
1410,70,43.426361
1411,88,47.800568
1412,85,44.722488
1413,76,46.759177
1414,108,45.724157
1415,244,46.245717
1416,78,43.595374
1417,93,45.307334
1418,76,46.126918
1419,76,46.662379
1420,85,44.187218
1421,73,44.851718
1422,392,44.404917
1423,160,44.238091
1424,83,47.521066
1425,82,45.628536
1426,75,43.121928
1427,90,46.099231
1428,81,46.641073
1429,87,46.148137
1430,93,45.859877
1431,87,45.411721
1432,73,45.242782
1433,77,46.120831
1434,101,44.311899
1435,87,43.780274
1436,84,49.004938
1437,88,47.305867
1438,78,45.456414
1439,70,43.605423
1440,86,45.280089
1441,75,44.335686
1442,91,47.252584
1443,81,47.52863
1444,101,43.45678
1445,86,47.912629
